Trip_ID,Pickup_Area,Drop_Area,Distance_km,Trip_Duration_min,Time_of_Day,Day_of_Week,Traffic_Level,Weather,Peak_Hour,Passenger_Count,Cab_Type,Payment_Mode,Driver_Rating,Fare_INR
TRIP03262,University,Satwari,8.01,21,Evening,Saturday,Medium,Rainy,Yes,2,Mini,Cash,3.6,299.37
TRIP03263,Kunjwani,Channi Himmat,3.58,5,Morning,Saturday,Medium,Sunny,Yes,2,Mini,Card,4.6,214.08
TRIP03264,Bakshi Nagar,Patoli,35.91,63,Evening,Monday,Low,Sunny,Yes,2,Sedan,UPI,3.6,673.34
TRIP03265,Bahu Plaza,Janipur,38.24,130,Morning,Sunday,High,Cloudy,Yes,1,Mini,Card,4.1,702.02
TRIP03266,University,Gandhi Nagar,4.76,21,Afternoon,Tuesday,High,Sunny,Yes,3,Sedan,Cash,3.7,257.0
TRIP03267,Gandhi Nagar,Trikuta Nagar,18.71,31,Evening,Thursday,Low,Rainy,No,3,Mini,UPI,4.3,366.42
TRIP03268,Gandhi Nagar,University,1.99,11,Evening,Thursday,High,Sunny,Yes,1,Mini,Card,3.6,189.01
TRIP03269,Channi Himmat,Narwal,25.87,89,Evening,Saturday,High,Sunny,Yes,1,Mini,UPI,4.7,537.43
TRIP03270,Patoli,Bantalab,13.49,34,Evening,Saturday,Medium,Rainy,No,1,SUV,Card,4.6,401.32
TRIP03271,Railway Station,Talab Tillo,33.16,69,Afternoon,Wednesday,Medium,Sunny,No,1,Mini,Card,3.5,522.39
TRIP03272,Satwari,Bus Stand,1.97,6,Evening,Friday,High,Rainy,Yes,2,Mini,Cash,4.9,246.01
TRIP03273,Trikuta Nagar,Janipur,8.89,20,Evening,Friday,Medium,Cloudy,Yes,2,SUV,Card,3.7,339.36
TRIP03274,Channi Himmat,Jewel Chowk,32.99,112,Evening,Monday,High,Sunny,Yes,2,Mini,Cash,4.9,623.08
TRIP03275,Muthi,Narwal,31.53,111,Evening,Wednesday,High,Rainy,Yes,1,SUV,Card,4.8,827.97
TRIP03276,Satwari,Muthi,7.48,13,Afternoon,Monday,Medium,Sunny,No,3,Mini,Card,4.7,189.24
TRIP03277,Channi Himmat,University,18.36,58,Evening,Friday,High,Rainy,Yes,4,SUV,Cash,4.9,608.21
TRIP03278,Narwal,Sainik Colony,37.35,60,Afternoon,Sunday,Low,Sunny,No,4,Sedan,Card,4.1,710.75
TRIP03279,Bahu Plaza,Bakshi Nagar,12.98,43,Morning,Tuesday,High,Sunny,Yes,3,Mini,UPI,4.5,357.27
TRIP03280,Bus Stand,Trikuta Nagar,18.33,39,Afternoon,Friday,Medium,Sunny,No,2,Mini,Card,4.7,342.31
TRIP03281,Patoli,Bus Stand,2.33,12,Evening,Saturday,High,Cloudy,Yes,3,Mini,Card,4.6,268.28
TRIP03282,Channi Himmat,Janipur,27.48,90,Evening,Sunday,High,Cloudy,Yes,4,Sedan,Card,4.5,680.2
TRIP03283,Channi Himmat,Sainik Colony,20.02,37,Afternoon,Wednesday,Low,Cloudy,No,3,Mini,Card,4.5,344.41
TRIP03284,Muthi,Trikuta Nagar,12.36,26,Afternoon,Sunday,Medium,Cloudy,No,1,SUV,Cash,3.8,363.07
TRIP03285,Muthi,Talab Tillo,16.94,25,Morning,Sunday,Low,Foggy,No,1,Sedan,Cash,4.9,357.04
TRIP03286,Channi Himmat,Railway Station,32.81,111,Morning,Tuesday,High,Cloudy,Yes,4,SUV,Cash,4.4,866.04
TRIP03287,Narwal,Bahu Plaza,28.35,62,Morning,Thursday,Medium,Rainy,Yes,3,Mini,UPI,3.5,551.46
TRIP03288,Rehari,Satwari,25.97,59,Morning,Friday,Medium,Sunny,Yes,2,Sedan,Card,4.8,559.32
TRIP03289,Bakshi Nagar,Bus Stand,23.98,82,Evening,Wednesday,High,Sunny,Yes,2,Mini,UPI,3.7,482.66
TRIP03290,Sainik Colony,Bahu Plaza,30.97,73,Evening,Thursday,Medium,Sunny,Yes,1,Mini,Card,4.2,531.64
TRIP03291,Bakshi Nagar,Trikuta Nagar,14.3,32,Morning,Sunday,Medium,Cloudy,Yes,3,Mini,UPI,4.1,357.06
TRIP03292,Railway Station,Jewel Chowk,5.07,20,Afternoon,Saturday,High,Sunny,Yes,1,Sedan,Card,4.4,266.75
TRIP03293,Channi Himmat,Bantalab,35.5,122,Morning,Wednesday,High,Sunny,Yes,4,Mini,Card,3.9,656.07
TRIP03294,Bahu Plaza,Bantalab,18.79,32,Morning,Friday,Low,Cloudy,No,2,Mini,Cash,4.0,312.88
TRIP03295,Sainik Colony,Rehari,1.6,5,Morning,Wednesday,Low,Sunny,No,3,Sedan,Cash,4.1,107.57
TRIP03296,Bantalab,Muthi,26.58,94,Morning,Monday,High,Rainy,Yes,1,Sedan,Card,3.8,627.34
TRIP03297,Satwari,Muthi,32.4,112,Evening,Wednesday,High,Sunny,Yes,4,Mini,Cash,3.6,639.64
TRIP03298,Bantalab,Sainik Colony,16.02,49,Evening,Wednesday,High,Sunny,Yes,4,Sedan,Cash,3.9,463.1
TRIP03299,Rehari,Narwal,26.62,56,Morning,Sunday,Medium,Sunny,No,1,Mini,Cash,3.9,453.53
TRIP03300,Janipur,Kunjwani,2.28,5,Evening,Tuesday,Medium,Sunny,Yes,3,Mini,Card,4.2,173.7
TRIP03301,Rehari,Kunjwani,22.46,40,Afternoon,Thursday,Low,Foggy,No,3,Sedan,Card,4.3,458.7
TRIP03302,Bakshi Nagar,Janipur,1.27,5,Morning,Monday,Medium,Sunny,Yes,4,Mini,Card,4.6,190.18
TRIP03303,Bantalab,Satwari,8.43,13,Afternoon,Monday,Low,Rainy,No,2,Mini,UPI,3.8,216.02
TRIP03304,Janipur,Roop Nagar,7.53,29,Afternoon,Monday,High,Sunny,No,1,Sedan,Cash,3.5,244.07
TRIP03305,Channi Himmat,Railway Station,7.5,28,Evening,Friday,High,Sunny,Yes,2,Sedan,Cash,4.3,308.1
TRIP03306,Gandhi Nagar,Bakshi Nagar,16.23,40,Evening,Sunday,Medium,Sunny,No,3,Sedan,Cash,4.4,391.07
TRIP03307,Talab Tillo,Kunjwani,37.67,65,Afternoon,Sunday,Low,Rainy,No,2,Mini,Cash,4.1,599.63
TRIP03308,Bantalab,Narwal,17.95,56,Evening,Monday,High,Sunny,Yes,1,Mini,Card,4.5,409.94
TRIP03309,Bakshi Nagar,Gandhi Nagar,24.46,50,Evening,Sunday,Medium,Rainy,No,4,Mini,Cash,4.3,496.85
TRIP03310,Patoli,Rehari,36.74,80,Evening,Saturday,Medium,Rainy,Yes,1,SUV,UPI,4.3,914.65
TRIP03311,Narwal,Bakshi Nagar,11.9,42,Evening,Wednesday,High,Sunny,Yes,1,Mini,Card,4.8,333.1
TRIP03312,Jewel Chowk,University,38.84,130,Afternoon,Friday,High,Sunny,No,1,Mini,UPI,4.3,610.54
TRIP03313,Patoli,Janipur,23.22,49,Afternoon,Sunday,Medium,Cloudy,No,3,Mini,Card,3.7,450.69
TRIP03314,Jewel Chowk,Janipur,36.28,121,Evening,Sunday,High,Cloudy,Yes,4,Mini,Card,4.6,712.24
TRIP03315,Jewel Chowk,Bakshi Nagar,5.34,16,Evening,Thursday,Low,Sunny,No,3,Sedan,Cash,4.5,154.79
TRIP03316,Roop Nagar,Muthi,23.31,56,Morning,Saturday,Medium,Cloudy,Yes,1,Sedan,Card,4.9,543.09
TRIP03317,Kunjwani,Jewel Chowk,21.77,79,Afternoon,Thursday,High,Foggy,No,2,SUV,Cash,4.2,580.23
TRIP03318,Sainik Colony,Janipur,31.59,64,Morning,Saturday,Medium,Sunny,Yes,1,Mini,Card,3.5,550.29
TRIP03319,Bakshi Nagar,Kunjwani,8.6,24,Afternoon,Sunday,Medium,Sunny,No,4,Mini,Card,4.7,244.14
TRIP03320,Narwal,University,38.34,59,Afternoon,Wednesday,Low,Sunny,No,4,Mini,Card,4.0,598.45
TRIP03321,Bus Stand,Sainik Colony,19.6,66,Morning,Thursday,High,Sunny,Yes,1,Mini,UPI,3.8,417.75
TRIP03322,Bahu Plaza,Rehari,34.09,77,Morning,Thursday,Medium,Sunny,Yes,3,Sedan,Cash,4.2,693.78
TRIP03323,Trikuta Nagar,Kunjwani,2.37,5,Evening,Thursday,Medium,Sunny,Yes,3,Sedan,Card,3.7,188.74
TRIP03324,Muthi,Rehari,5.7,12,Evening,Thursday,Low,Cloudy,No,3,Mini,UPI,3.8,150.48
TRIP03325,Rehari,Narwal,37.31,125,Morning,Monday,High,Rainy,Yes,1,SUV,UPI,4.3,964.71
TRIP03326,Rehari,Bahu Plaza,12.49,25,Evening,Thursday,Medium,Cloudy,Yes,3,Mini,Card,3.7,323.84
TRIP03327,Trikuta Nagar,Narwal,31.02,70,Afternoon,Friday,Medium,Cloudy,No,2,Mini,Card,4.3,492.98
TRIP03328,Trikuta Nagar,Satwari,36.98,82,Evening,Sunday,Medium,Cloudy,Yes,1,Mini,Card,3.9,630.62
TRIP03329,Narwal,Jewel Chowk,3.63,6,Evening,Sunday,Low,Cloudy,Yes,2,SUV,Card,3.6,220.51
TRIP03330,Satwari,Narwal,20.11,34,Morning,Saturday,Low,Rainy,No,3,SUV,Card,4.6,532.43
TRIP03331,Muthi,Channi Himmat,34.97,55,Morning,Tuesday,Low,Sunny,Yes,4,Mini,UPI,3.7,603.17
TRIP03332,Gandhi Nagar,Talab Tillo,5.26,10,Evening,Sunday,Medium,Sunny,Yes,2,Mini,Cash,4.5,224.96
TRIP03333,Bahu Plaza,Janipur,20.5,34,Night,Sunday,Low,Cloudy,No,2,Mini,Cash,3.7,385.85
TRIP03334,Gandhi Nagar,Narwal,6.22,16,Evening,Tuesday,High,Cloudy,Yes,2,SUV,Card,4.6,320.34
TRIP03335,Bus Stand,Narwal,19.9,41,Morning,Wednesday,Medium,Cloudy,Yes,4,Mini,UPI,3.9,441.01
TRIP03336,Trikuta Nagar,Bahu Plaza,25.89,90,Evening,Friday,High,Rainy,Yes,1,Mini,Cash,4.6,560.27
TRIP03337,Bahu Plaza,Bantalab,9.88,21,Afternoon,Sunday,Medium,Sunny,Yes,3,Mini,UPI,3.9,299.09
TRIP03338,Railway Station,University,25.71,60,Evening,Sunday,Medium,Sunny,Yes,2,Mini,Cash,3.6,508.13
TRIP03339,Patoli,Janipur,2.77,10,Afternoon,Monday,High,Cloudy,No,3,Mini,Card,4.3,200.38
TRIP03340,Bus Stand,Narwal,7.44,23,Morning,Friday,High,Sunny,Yes,2,Sedan,UPI,4.0,297.16
TRIP03341,Bantalab,Kunjwani,22.64,71,Evening,Tuesday,High,Cloudy,Yes,3,Sedan,Card,4.7,577.47
TRIP03342,Jewel Chowk,Patoli,28.95,66,Afternoon,Tuesday,Medium,Rainy,No,2,Mini,Cash,4.4,493.65
TRIP03343,Muthi,Gandhi Nagar,10.82,39,Night,Wednesday,High,Sunny,Yes,4,Mini,Cash,4.7,371.35
TRIP03344,Sainik Colony,Channi Himmat,37.4,76,Night,Thursday,Medium,Cloudy,No,2,Mini,Cash,3.8,615.18
TRIP03345,University,Channi Himmat,27.92,59,Evening,Sunday,Medium,Sunny,Yes,1,Sedan,Card,4.8,584.08
TRIP03346,Janipur,Bakshi Nagar,27.19,89,Evening,Sunday,High,Rainy,Yes,2,SUV,Card,4.1,787.41
TRIP03347,Sainik Colony,Janipur,27.49,41,Night,Sunday,Low,Cloudy,Yes,3,Sedan,Cash,3.7,616.04
TRIP03348,Bakshi Nagar,Bahu Plaza,6.8,14,Evening,Sunday,Low,Sunny,Yes,2,Mini,Card,4.5,215.39
TRIP03349,Roop Nagar,Narwal,25.99,84,Evening,Friday,High,Sunny,Yes,3,Sedan,Cash,3.7,603.26
TRIP03350,Bus Stand,Talab Tillo,29.72,99,Evening,Thursday,High,Sunny,Yes,4,SUV,Cash,4.4,812.55
TRIP03351,Roop Nagar,Talab Tillo,1.14,10,Morning,Saturday,High,Sunny,Yes,2,SUV,Cash,3.6,231.44
TRIP03352,Janipur,Railway Station,14.04,22,Afternoon,Saturday,Low,Cloudy,No,2,SUV,Cash,3.8,375.75
TRIP03353,Janipur,Trikuta Nagar,22.26,34,Afternoon,Thursday,Low,Cloudy,No,3,Mini,UPI,4.9,363.37
TRIP03354,Railway Station,Bakshi Nagar,7.24,20,Morning,Tuesday,Medium,Sunny,No,1,Sedan,UPI,4.3,187.36
TRIP03355,Sainik Colony,Railway Station,24.45,35,Morning,Tuesday,Low,Sunny,Yes,1,Sedan,Card,4.5,485.54
TRIP03356,Bus Stand,Gandhi Nagar,37.05,78,Morning,Tuesday,Medium,Sunny,Yes,2,Mini,Card,4.6,635.92
TRIP03357,Channi Himmat,Talab Tillo,28.07,98,Evening,Tuesday,High,Sunny,Yes,2,Mini,Cash,4.3,545.31
TRIP03358,Bantalab,Sainik Colony,26.11,87,Evening,Sunday,High,Rainy,Yes,3,Sedan,UPI,4.6,671.23
TRIP03359,Talab Tillo,Jewel Chowk,23.24,32,Morning,Saturday,Low,Rainy,No,2,Mini,Card,4.5,409.25
TRIP03360,Bus Stand,Bakshi Nagar,17.43,42,Night,Friday,Medium,Sunny,No,4,Mini,Cash,4.2,360.53
TRIP03361,Satwari,Jewel Chowk,22.36,52,Evening,Saturday,Medium,Sunny,Yes,2,Sedan,Card,4.8,514.75
TRIP03362,Bus Stand,University,6.08,17,Evening,Sunday,Medium,Sunny,No,1,Sedan,Card,4.5,187.62
TRIP03363,Bantalab,University,12.83,27,Morning,Thursday,Medium,Rainy,Yes,3,Mini,UPI,4.6,346.85
TRIP03364,Sainik Colony,Channi Himmat,8.81,16,Evening,Tuesday,Medium,Sunny,No,2,Mini,UPI,4.1,203.77
TRIP03365,Janipur,Bahu Plaza,3.62,6,Night,Wednesday,Medium,Rainy,No,2,Sedan,Cash,3.6,208.51
TRIP03366,Trikuta Nagar,Talab Tillo,24.74,37,Afternoon,Sunday,Low,Cloudy,No,3,Mini,UPI,4.6,421.52
TRIP03367,University,Bahu Plaza,29.77,63,Evening,Wednesday,Medium,Sunny,Yes,4,Mini,Card,4.4,553.2
TRIP03368,Gandhi Nagar,Janipur,25.46,52,Night,Monday,Medium,Sunny,No,1,Mini,Card,3.6,455.97
TRIP03369,Bahu Plaza,Patoli,38.83,133,Evening,Monday,High,Sunny,Yes,1,Mini,Card,4.3,660.56
TRIP03370,Bahu Plaza,Patoli,10.99,34,Morning,Monday,High,Sunny,Yes,2,Mini,Card,3.6,310.79
TRIP03371,Sainik Colony,Talab Tillo,23.17,33,Morning,Saturday,Low,Rainy,No,1,Mini,UPI,4.2,420.23
TRIP03372,Narwal,Roop Nagar,15.45,59,Morning,Monday,High,Sunny,Yes,4,Mini,Cash,3.5,402.58
TRIP03373,Janipur,Roop Nagar,5.51,20,Morning,Friday,High,Sunny,Yes,3,Mini,UPI,3.9,271.19
TRIP03374,Roop Nagar,Rehari,3.54,6,Evening,Friday,Medium,Sunny,Yes,4,Mini,UPI,4.8,219.56
TRIP03375,Bakshi Nagar,Bus Stand,25.04,83,Morning,Monday,High,Sunny,Yes,3,Mini,Card,4.8,508.16
TRIP03376,Bahu Plaza,Bus Stand,28.25,50,Afternoon,Thursday,Low,Sunny,No,1,Mini,Card,4.5,424.68
TRIP03377,Channi Himmat,Sainik Colony,12.73,43,Morning,Friday,High,Cloudy,Yes,2,Mini,Cash,4.6,345.46
TRIP03378,Gandhi Nagar,Jewel Chowk,1.58,9,Night,Saturday,Medium,Cloudy,No,1,Sedan,Card,4.8,168.61
TRIP03379,Bakshi Nagar,Kunjwani,20.7,34,Morning,Saturday,Low,Cloudy,No,2,SUV,Card,4.6,516.73
TRIP03380,Railway Station,Gandhi Nagar,12.93,40,Morning,Saturday,High,Cloudy,Yes,3,Sedan,Card,3.8,428.67
TRIP03381,Trikuta Nagar,Gandhi Nagar,26.15,41,Afternoon,Friday,Low,Sunny,No,4,Mini,Cash,4.3,439.52
TRIP03382,Patoli,Muthi,7.67,24,Evening,Tuesday,High,Rainy,Yes,4,Mini,Cash,4.2,342.27
TRIP03383,Channi Himmat,Talab Tillo,18.89,67,Morning,Thursday,High,Sunny,Yes,2,SUV,Card,4.0,547.71
TRIP03384,Trikuta Nagar,Roop Nagar,14.86,55,Evening,Monday,High,Cloudy,Yes,4,Mini,Card,3.7,421.69
TRIP03385,Narwal,Patoli,24.0,52,Night,Saturday,Medium,Cloudy,Yes,1,SUV,Card,4.3,658.31
TRIP03386,Roop Nagar,University,4.41,16,Night,Friday,Medium,Cloudy,No,2,Sedan,Card,4.5,194.05
TRIP03387,University,Muthi,17.07,58,Evening,Thursday,High,Sunny,Yes,3,Sedan,UPI,4.1,475.88
TRIP03388,Narwal,Bakshi Nagar,14.27,22,Morning,Saturday,Low,Rainy,Yes,1,Mini,Card,3.8,351.27
TRIP03389,Bantalab,Patoli,24.03,85,Evening,Monday,High,Sunny,Yes,3,Mini,Cash,4.7,514.64
TRIP03390,Bantalab,Rehari,33.92,58,Morning,Thursday,Low,Sunny,Yes,1,Mini,Cash,4.1,541.1
TRIP03391,Trikuta Nagar,Roop Nagar,29.94,48,Night,Friday,Low,Sunny,No,1,Mini,UPI,3.7,471.12
TRIP03392,Roop Nagar,Railway Station,38.27,64,Morning,Monday,Low,Sunny,No,1,Mini,Cash,3.8,538.48
TRIP03393,Channi Himmat,Bantalab,35.11,117,Afternoon,Thursday,High,Rainy,No,3,SUV,UPI,4.6,898.42
TRIP03394,Talab Tillo,Bus Stand,37.93,133,Morning,Thursday,High,Sunny,Yes,4,Mini,Cash,4.9,710.75
TRIP03395,Kunjwani,Gandhi Nagar,10.68,40,Evening,Thursday,High,Sunny,Yes,1,Mini,UPI,3.6,315.3
TRIP03396,Channi Himmat,Bahu Plaza,9.09,21,Evening,Sunday,Low,Cloudy,Yes,1,Sedan,Card,3.7,284.82
TRIP03397,University,Trikuta Nagar,16.8,58,Evening,Friday,High,Sunny,Yes,3,Mini,UPI,4.8,412.36
TRIP03398,Janipur,Bakshi Nagar,16.45,39,Afternoon,Friday,Medium,Sunny,Yes,4,Sedan,Card,3.6,443.76
TRIP03399,Jewel Chowk,Talab Tillo,27.9,46,Night,Tuesday,Low,Sunny,No,1,Sedan,UPI,4.6,520.47
TRIP03400,University,Sainik Colony,32.01,113,Afternoon,Wednesday,High,Cloudy,No,4,Sedan,Card,4.3,681.9
TRIP03401,Channi Himmat,Bantalab,36.01,119,Evening,Saturday,High,Sunny,Yes,1,SUV,Card,3.6,908.43
TRIP03402,Gandhi Nagar,Trikuta Nagar,4.29,16,Evening,Wednesday,High,Rainy,Yes,4,Sedan,UPI,4.1,312.79
TRIP03403,Bantalab,Jewel Chowk,9.69,16,Evening,Friday,Medium,Sunny,Yes,2,Mini,Card,3.9,261.54
TRIP03404,Bakshi Nagar,Rehari,24.15,43,Evening,Friday,Low,Rainy,No,1,Mini,Cash,3.6,401.74
TRIP03405,Patoli,Satwari,16.73,28,Morning,Friday,Low,Sunny,No,4,Mini,Cash,4.3,293.29
TRIP03406,Gandhi Nagar,Railway Station,13.11,48,Evening,Sunday,High,Cloudy,Yes,3,Mini,Cash,4.6,398.21
TRIP03407,University,Jewel Chowk,1.69,5,Morning,Friday,Medium,Rainy,Yes,3,Mini,Cash,5.0,230.94
TRIP03408,Channi Himmat,Trikuta Nagar,12.47,41,Evening,Monday,High,Cloudy,Yes,2,SUV,Card,4.3,454.47
TRIP03409,Jewel Chowk,Rehari,1.86,5,Morning,Friday,Low,Sunny,No,4,Mini,Card,4.1,110.65
TRIP03410,Sainik Colony,University,30.84,47,Evening,Tuesday,Low,Sunny,No,2,Mini,Card,5.0,450.53
TRIP03411,Jewel Chowk,Roop Nagar,9.14,25,Evening,Friday,Medium,Sunny,Yes,3,SUV,UPI,4.8,331.06
TRIP03412,Satwari,Roop Nagar,21.53,52,Morning,Sunday,Medium,Cloudy,Yes,1,Sedan,Cash,4.3,499.5
TRIP03413,Channi Himmat,Narwal,2.35,11,Afternoon,Saturday,Medium,Rainy,No,4,Sedan,Card,3.6,204.87
TRIP03414,Janipur,Bus Stand,39.9,64,Morning,Tuesday,Low,Sunny,No,1,Mini,Cash,4.6,574.96
TRIP03415,Railway Station,Trikuta Nagar,26.01,57,Evening,Sunday,Medium,Foggy,No,2,Mini,Cash,4.0,464.99
TRIP03416,Sainik Colony,Trikuta Nagar,18.53,32,Afternoon,Thursday,Low,Sunny,No,4,Mini,UPI,3.6,321.09
TRIP03417,Patoli,Narwal,36.03,83,Morning,Sunday,Medium,Sunny,Yes,2,Mini,Card,4.0,628.77
TRIP03418,Roop Nagar,Rehari,10.73,35,Evening,Friday,High,Sunny,Yes,2,Mini,Cash,4.9,309.92
TRIP03419,Railway Station,Bakshi Nagar,8.54,16,Morning,Monday,Low,Cloudy,No,3,Mini,Card,4.7,207.41
TRIP03420,Bantalab,Muthi,15.68,38,Afternoon,Tuesday,Medium,Sunny,No,1,Sedan,UPI,4.7,344.99
TRIP03421,Bantalab,Sainik Colony,10.63,18,Afternoon,Friday,Low,Cloudy,No,2,Sedan,UPI,4.5,237.03
TRIP03422,Satwari,University,35.53,81,Afternoon,Thursday,Medium,Cloudy,No,1,Sedan,UPI,4.9,669.69
TRIP03423,Bus Stand,Kunjwani,7.41,10,Afternoon,Wednesday,Low,Sunny,No,4,Sedan,UPI,4.8,209.1
TRIP03424,Sainik Colony,Bakshi Nagar,26.3,93,Morning,Monday,High,Cloudy,Yes,2,Mini,Card,4.0,520.72
TRIP03425,Patoli,Kunjwani,25.0,43,Night,Wednesday,Low,Sunny,No,4,Sedan,Card,4.6,502.4
TRIP03426,Satwari,Bantalab,28.77,63,Afternoon,Sunday,Medium,Sunny,No,4,Mini,UPI,3.7,509.42
TRIP03427,Trikuta Nagar,Sainik Colony,37.77,130,Morning,Thursday,High,Sunny,Yes,2,Sedan,Cash,4.9,792.99
TRIP03428,Rehari,Satwari,8.7,16,Morning,Saturday,Medium,Sunny,Yes,1,Sedan,Cash,4.1,296.6
TRIP03429,Trikuta Nagar,Kunjwani,26.78,86,Evening,Friday,High,Cloudy,Yes,4,Mini,UPI,4.9,558.5
TRIP03430,Satwari,Rehari,23.21,78,Evening,Tuesday,High,Cloudy,Yes,4,SUV,Cash,3.6,678.49
TRIP03431,Janipur,Kunjwani,25.88,82,Evening,Friday,High,Sunny,Yes,2,Mini,UPI,4.9,533.37
TRIP03432,Rehari,Trikuta Nagar,31.62,105,Morning,Sunday,High,Sunny,Yes,2,Mini,Cash,4.2,607.5
TRIP03433,Narwal,Roop Nagar,39.68,86,Night,Monday,Medium,Sunny,No,1,Mini,Cash,4.7,623.66
TRIP03434,Talab Tillo,Channi Himmat,27.03,43,Morning,Sunday,Low,Rainy,Yes,3,SUV,Cash,3.9,718.48
TRIP03435,Rehari,Talab Tillo,14.6,23,Night,Sunday,Low,Sunny,No,2,SUV,Card,3.6,398.0
TRIP03436,Rehari,Muthi,16.74,22,Afternoon,Sunday,Low,Sunny,No,4,Sedan,Cash,3.6,371.7
TRIP03437,University,Talab Tillo,26.66,47,Morning,Friday,Low,Rainy,Yes,2,Sedan,Cash,4.0,589.8
TRIP03438,Bahu Plaza,Patoli,25.03,41,Evening,Sunday,Low,Sunny,No,3,Mini,Card,4.0,407.9
TRIP03439,Jewel Chowk,Bahu Plaza,26.81,55,Night,Tuesday,Medium,Rainy,No,2,Sedan,Card,3.5,605.73
TRIP03440,Railway Station,Gandhi Nagar,12.49,20,Evening,Sunday,Low,Cloudy,Yes,4,Mini,Cash,4.9,333.28
TRIP03441,Talab Tillo,Kunjwani,22.12,45,Morning,Friday,Medium,Sunny,Yes,1,SUV,UPI,4.9,575.16
TRIP03442,Bus Stand,University,20.71,51,Evening,Sunday,Medium,Rainy,No,1,Mini,Card,4.9,408.93
TRIP03443,Jewel Chowk,Gandhi Nagar,17.61,65,Afternoon,Sunday,High,Sunny,Yes,2,Mini,UPI,4.0,425.73
TRIP03444,Narwal,Jewel Chowk,39.34,69,Morning,Thursday,Low,Cloudy,Yes,3,Mini,UPI,4.9,645.23
TRIP03445,Roop Nagar,Rehari,8.65,31,Morning,Monday,High,Sunny,Yes,2,Mini,Card,3.6,304.72
TRIP03446,Bantalab,Janipur,39.72,128,Evening,Saturday,High,Sunny,Yes,4,Mini,Card,4.1,752.59
TRIP03447,Muthi,Jewel Chowk,15.38,48,Evening,Friday,High,Sunny,Yes,1,Sedan,UPI,4.1,403.54
TRIP03448,Talab Tillo,Bahu Plaza,35.86,63,Evening,Tuesday,Low,Cloudy,No,3,Mini,Cash,4.4,549.97
TRIP03449,Bus Stand,Satwari,5.92,24,Morning,Friday,High,Sunny,Yes,1,Mini,Cash,3.8,259.77
TRIP03450,Roop Nagar,Gandhi Nagar,27.41,57,Night,Friday,Medium,Foggy,No,1,Sedan,Cash,5.0,566.85
TRIP03451,Railway Station,Roop Nagar,35.46,61,Afternoon,Wednesday,Low,Sunny,No,2,Sedan,Card,3.9,634.53
TRIP03452,Bantalab,Trikuta Nagar,31.49,71,Morning,Saturday,Medium,Sunny,Yes,2,Sedan,Card,4.5,675.27
TRIP03453,University,Kunjwani,16.61,42,Afternoon,Monday,Medium,Sunny,No,3,Mini,Card,4.3,306.22
TRIP03454,Kunjwani,Railway Station,28.11,46,Morning,Wednesday,Low,Foggy,Yes,2,Mini,Cash,4.7,511.15
TRIP03455,Kunjwani,Bantalab,24.74,83,Evening,Friday,High,Sunny,Yes,1,Mini,UPI,3.6,495.89
TRIP03456,Bantalab,Bus Stand,12.93,32,Afternoon,Saturday,Medium,Sunny,Yes,2,Sedan,Cash,5.0,357.41
TRIP03457,Jewel Chowk,Trikuta Nagar,11.68,32,Afternoon,Saturday,Medium,Cloudy,Yes,1,Sedan,Cash,4.8,347.32
TRIP03458,Jewel Chowk,Patoli,14.95,49,Evening,Monday,High,Cloudy,Yes,3,Sedan,Card,4.9,437.96
TRIP03459,Janipur,Patoli,13.41,23,Night,Saturday,Low,Rainy,No,3,Mini,Cash,3.7,325.17
TRIP03460,Rehari,Railway Station,36.55,80,Morning,Tuesday,Medium,Sunny,Yes,4,Mini,Cash,3.7,633.18
TRIP03461,University,Satwari,10.77,31,Evening,Friday,Medium,Cloudy,Yes,4,SUV,UPI,3.7,393.31
TRIP03462,Narwal,Roop Nagar,21.13,36,Night,Sunday,Low,Sunny,No,2,Sedan,Card,3.5,446.53
TRIP03463,Rehari,Railway Station,39.29,129,Evening,Thursday,High,Sunny,Yes,2,Mini,Cash,4.3,686.22
TRIP03464,Bantalab,Jewel Chowk,35.75,119,Morning,Friday,High,Cloudy,Yes,3,Sedan,UPI,4.3,779.41
TRIP03465,Satwari,Muthi,1.29,5,Evening,Saturday,Low,Cloudy,No,2,Mini,Cash,3.7,94.56
TRIP03466,Bantalab,Muthi,20.58,37,Morning,Wednesday,Low,Sunny,No,1,SUV,Cash,4.6,469.09
TRIP03467,Channi Himmat,Bus Stand,4.28,6,Afternoon,Monday,Medium,Cloudy,No,2,Sedan,Card,4.1,158.36
TRIP03468,Janipur,Trikuta Nagar,8.73,32,Evening,Tuesday,High,Rainy,Yes,1,Sedan,Card,3.7,348.45
TRIP03469,Rehari,Sainik Colony,7.72,9,Afternoon,Monday,Low,Sunny,No,3,Mini,Cash,4.3,170.25
TRIP03470,Rehari,Janipur,30.72,47,Afternoon,Saturday,Low,Sunny,No,1,Mini,UPI,3.5,462.81
TRIP03471,Patoli,Janipur,12.79,25,Afternoon,Monday,Low,Sunny,No,1,Sedan,Cash,4.0,266.39
TRIP03472,Muthi,Satwari,38.67,65,Morning,Saturday,Low,Sunny,Yes,4,Mini,Card,4.4,654.26
TRIP03473,University,Roop Nagar,27.2,40,Afternoon,Sunday,Low,Sunny,No,4,SUV,Cash,4.4,648.42
